MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_NoBasement,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_NoBasement,BsmtFinType2_Rec,BsmtFinType2_Unf,TotalPorchSF,TotalArea,LivingToLotRatio,TotalFinSF,RemodAge,GarageAge,IsNew,IsRemodeled,OverallScore,HasFireplace,HasPool,HasGarage,HasBsmt,Has2ndFloor,IsPaved
60,RL,78.0,11700,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,0,429,GasA,5,Y,SBrkr,0,0,0,1,1,4,1,3,8,Typ,0,Attchd,Unf,2,3,3,Y,0,0,5,WD,Normal,154000,False,False,False,False,True,False,False,False,False,False,False,True,0,2724,0.13299145299145299,1854,41,41.0,0,0,5.999999999999999,0,0,1,1,1,1
50,RL,50.0,7585,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,2,2,1,810,GasA,2,Y,FuseA,0,1,1,1,0,4,1,3,7,Typ,3,Detchd,Unf,1,3,3,P,0,0,8,WD,Normal,91500,False,False,False,False,False,True,False,False,False,False,False,True,0,2546,0.1919578114700066,1456,56,52.0,0,1,4.4,1,0,1,1,1,1
60,RL,75.0,7950,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,Plywood,140.0,3,3,CBlock,3,3,0,155,GasA,3,Y,SBrkr,0,0,0,1,1,3,1,3,6,Typ,0,Attchd,Fin,2,3,3,Y,252,0,7,WD,Normal,159500,True,False,False,False,False,False,False,False,False,False,False,True,0,2556,0.17937106918238993,1961,32,32.0,0,0,5.999999999999999,0,0,1,1,1,1
20,RL,74.0,8556,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,1240,GasA,5,Y,SBrkr,0,0,0,2,0,2,1,4,5,Typ,0,Attchd,RFn,3,3,3,Y,140,0,5,WD,Normal,194000,False,False,False,False,False,True,False,False,False,False,False,True,93,3306,0.14492753623188406,1240,1,1.0,0,0,6.3999999999999995,0,0,1,1,0,1
70,RL,75.0,13125,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,0,390,GasA,3,Y,SBrkr,0,0,0,1,1,3,1,3,6,Typ,4,Attchd,Unf,1,3,3,Y,0,0,7,CWD,Normal,219500,True,False,False,False,False,False,False,False,False,False,False,True,0,2780,0.13257142857142856,2150,23,67.0,0,1,6.699999999999999,1,0,1,1,1,1
50,RL,60.0,10800,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,2,3,0,170,GasA,4,Y,SBrkr,0,0,1,2,0,3,1,4,7,Min1,3,Attchd,Unf,2,3,3,Y,436,500,4,WD,Normal,170000,False,False,False,False,False,False,False,False,False,False,False,True,21,2828,0.13574074074074075,2092,17,56.0,0,1,5.9,1,0,1,1,1,1
20,RL,,15870,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,Plywood,0.0,3,3,CBlock,3,3,1,230,GasA,5,Y,SBrkr,0,1,0,1,0,3,1,3,6,Typ,0,Attchd,Fin,1,3,3,Y,240,0,3,WD,Abnorml,138800,True,False,False,False,False,False,False,False,False,False,True,False,32,2491,0.06906112161310649,1962,37,37.0,0,0,5.0,0,0,1,1,0,1
120,RM,37.0,4435,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,169.0,4,3,PConc,4,3,1,186,GasA,5,Y,SBrkr,0,1,0,1,0,1,1,4,3,Typ,4,Attchd,RFn,2,3,3,Y,140,0,5,WD,Normal,155900,False,True,False,False,False,False,False,False,False,False,False,True,0,2116,0.19120631341600902,1510,2,2.0,0,0,5.699999999999999,1,0,1,1,0,1
20,RL,65.0,8775,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,0,495,GasA,4,Y,SBrkr,0,0,0,1,0,3,1,3,5,Typ,0,Attchd,Unf,1,3,3,Y,0,0,4,WD,Normal,126000,False,True,False,False,False,False,False,False,False,False,False,True,64,2279,0.11282051282051282,1485,13,11.0,0,0,5.0,0,0,1,1,0,1
20,RL,80.0,11040,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,144.0,4,4,CBlock,3,3,0,602,GasA,5,Y,SBrkr,0,0,1,2,0,3,1,4,5,Typ,0,Attchd,RFn,2,3,3,Y,55,0,10,COD,Abnorml,145000,False,False,False,False,False,False,False,False,False,False,False,True,216,3044,0.11394927536231884,1914,4,37.0,0,1,6.299999999999999,0,0,1,1,0,1
20,RL,75.0,7500,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,0,216,GasA,2,Y,SBrkr,0,1,0,1,1,3,1,3,5,Typ,0,Attchd,Fin,1,3,3,Y,0,0,6,WD,Normal,133000,False,False,False,False,False,False,False,False,False,False,False,True,220,2388,0.13866666666666666,1864,47,47.0,0,0,5.0,0,0,1,1,0,1
20,RL,70.0,8749,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,100.0,4,3,PConc,4,3,0,1459,GasA,5,Y,SBrkr,0,0,0,2,0,3,1,4,6,Typ,4,Attchd,RFn,2,3,3,Y,192,0,9,WD,Normal,192000,False,False,False,False,False,True,False,False,False,False,False,True,39,3445,0.16676191564750256,1459,5,5.0,0,0,6.3999999999999995,1,0,1,1,0,1
20,RL,80.0,8800,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,425.0,3,3,CBlock,3,3,0,698,GasA,3,Y,SBrkr,0,1,0,1,0,3,1,3,6,Typ,4,Attchd,RFn,1,3,3,Y,0,700,3,WD,Normal,160000,True,False,False,False,False,False,False,False,False,False,False,True,116,2963,0.1421590909090909,1804,42,42.0,0,0,5.999999999999999,1,0,1,1,0,1
60,RL,,13031,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,PConc,4,3,0,99,GasA,4,Y,SBrkr,0,0,0,2,1,3,1,3,6,Typ,3,Attchd,Fin,2,3,3,Y,315,0,7,WD,Normal,187500,False,False,False,False,False,False,False,False,False,False,False,True,44,2598,0.11495664185404036,2090,10,11.0,0,1,5.699999999999999,1,0,1,1,1,1
85,RL,73.0,9069,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,PConc,4,3,2,189,GasA,5,Y,SBrkr,0,1,0,1,0,2,1,4,5,Typ,0,Attchd,Unf,2,3,3,Y,120,0,4,WD,Normal,147000,False,True,False,False,False,False,False,False,False,False,False,True,0,2496,0.10982467747270923,1743,18,18.0,0,0,5.999999999999999,0,0,1,1,0,1
160,RM,,1974,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,0.0,3,3,CBlock,3,3,0,212,GasA,3,Y,SBrkr,0,0,0,1,1,3,1,3,6,Typ,0,Attchd,RFn,1,3,3,Y,120,0,5,WD,Normal,83500,True,False,False,False,False,False,False,False,False,False,False,True,96,1924,0.5531914893617021,1426,37,37.0,0,0,4.3,0,0,1,1,1,1
60,FV,85.0,10574,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1,1082,GasA,5,Y,SBrkr,0,0,0,2,1,3,1,4,9,Typ,4,Attchd,RFn,3,3,3,Y,160,0,5,WD,Normal,252000,False,False,False,False,False,True,False,False,False,False,False,True,50,4078,0.18469831662568564,1953,3,4.0,0,1,7.1,1,0,1,1,1,1
160,RM,24.0,2522,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,VinylSd,50.0,4,3,PConc,4,3,0,970,GasA,5,Y,SBrkr,0,0,0,2,0,3,1,4,7,Maj1,0,Detchd,Unf,2,3,3,Y,0,0,4,WD,Normal,137500,False,False,False,False,False,True,False,False,False,False,False,True,40,3059,0.6776367961934973,1709,2,2.0,0,0,6.3999999999999995,0,0,1,1,1,1
120,FV,37.0,3316,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,0.0,4,3,PConc,4,3,0,208,GasA,5,Y,SBrkr,0,1,0,1,1,1,1,4,4,Typ,4,Attchd,Fin,2,3,3,Y,0,0,4,WD,Normal,197000,False,True,False,False,False,False,False,False,False,False,False,True,84,3044,0.37605548854041015,2286,1,1.0,0,0,7.1,1,0,1,1,0,1
90,RL,60.0,8544,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,BrkFace,BrkFace,0.0,3,3,Slab,0,0,0,0,Wall,2,N,FuseA,0,0,0,2,0,2,2,3,6,Typ,0,Detchd,Unf,2,3,3,Y,0,0,6,WD,Normal,92900,False,False,False,True,False,False,False,False,False,True,False,False,0,1440,0.12172284644194757,1040,59,22.0,0,0,3.3,0,0,1,0,0,1
160,FV,24.0,2160,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,212.0,4,3,PConc,4,3,0,90,GasA,5,Y,SBrkr,0,1,0,2,1,2,1,4,4,Typ,0,Detchd,Unf,2,3,3,Y,0,0,3,WD,Normal,160000,True,False,False,False,False,False,False,False,False,False,False,True,48,2314,0.5796296296296296,1762,8,9.0,0,1,6.3999999999999995,0,0,1,1,1,1
50,RL,60.0,8400,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,PConc,3,3,0,758,GasA,2,Y,SBrkr,0,0,0,2,0,4,1,3,7,Typ,4,Detchd,Unf,2,3,3,Y,342,0,6,WD,Normal,136500,False,False,False,False,True,False,False,False,False,False,False,True,128,3451,0.20166666666666666,2117,58,83.0,0,1,5.699999999999999,1,0,1,1,1,1
20,RL,71.0,9230,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,166.0,3,3,CBlock,3,3,1,203,GasA,4,Y,SBrkr,0,1,0,1,1,1,1,4,6,Typ,0,Detchd,Unf,2,3,3,Y,0,0,10,WD,Normal,146000,False,True,False,False,False,False,False,False,False,False,False,True,64,2948,0.13001083423618634,1861,8,29.0,0,1,5.9,0,0,1,1,0,1
20,RL,74.0,5868,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,0,448,GasA,5,Y,SBrkr,0,1,0,1,0,2,1,3,4,Typ,0,Attchd,Fin,1,3,3,Y,0,0,5,WD,Normal,129000,True,False,False,False,False,False,False,False,False,False,True,False,240,2180,0.15950920245398773,1424,10,54.0,0,1,5.6,0,0,1,1,0,1
20,RL,78.0,9317,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,0,1290,GasA,4,Y,SBrkr,0,0,0,2,0,3,1,4,6,Typ,4,Attchd,RFn,2,3,3,Y,0,0,3,WD,Normal,176432,False,True,False,False,False,False,False,False,False,False,False,True,22,3068,0.14103252119781046,1338,1,1.0,0,0,5.699999999999999,1,0,1,1,0,1
70,RM,60.0,6882,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,PConc,3,3,0,684,GasA,3,Y,SBrkr,0,0,0,1,1,3,1,4,7,Typ,0,,,0,0,0,Y,136,0,3,WD,Normal,127000,False,False,False,False,False,True,False,False,False,False,False,True,115,2039,0.1968904388259227,1355,1,,0,1,6.299999999999999,0,0,0,1,1,1
120,RL,,3696,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,0.0,4,3,CBlock,4,3,0,1074,GasA,5,Y,SBrkr,0,0,0,1,1,2,1,4,5,Typ,0,Attchd,RFn,2,3,3,Y,0,0,10,WD,Normal,170000,False,False,False,False,False,True,False,False,False,False,False,True,211,2623,0.2943722943722944,1088,21,20.0,0,0,7.1,0,0,1,1,0,1
50,RM,50.0,6000,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,BrkTil,3,3,0,0,GasA,3,Y,SBrkr,0,0,0,1,0,3,1,3,6,Typ,0,Detchd,Unf,1,3,3,Y,0,0,7,WD,Normal,128000,True,False,False,False,False,False,False,False,False,False,False,True,0,2236,0.22066666666666668,1996,59,73.0,0,1,4.6,0,0,1,1,1,1
20,RL,82.0,11880,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,206.0,3,3,CBlock,4,3,0,567,GasA,3,Y,SBrkr,0,0,0,2,0,3,1,3,7,Typ,3,Attchd,RFn,2,3,3,Y,0,0,4,COD,Abnorml,157000,False,False,False,False,False,False,False,False,False,False,False,True,0,3350,0.13476430976430975,2305,31,31.0,0,0,6.3999999999999995,1,0,1,1,0,1
30,RL,60.0,8400,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,2,0,0,GasA,3,N,FuseF,0,0,0,1,0,1,1,2,3,Typ,0,Detchd,Unf,1,3,3,N,0,0,1,WD,Normal,60000,False,False,False,False,True,False,False,False,False,False,False,True,0,974,0.052142857142857144,728,59,79.0,0,1,2.9,0,0,1,1,0,1
20,RL,61.0,9758,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,MetalSd,0.0,3,3,CBlock,3,3,0,251,GasA,3,Y,SBrkr,0,0,0,1,0,3,1,3,5,Typ,0,Detchd,Unf,1,3,3,Y,0,0,7,WD,Normal,119500,True,False,False,False,False,False,False,False,True,False,False,False,0,2180,0.0973560155769625,1649,36,26.0,0,0,5.0,0,0,1,1,0,1
20,RL,70.0,7000,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,45.0,3,3,CBlock,3,3,0,422,GasA,5,Y,SBrkr,0,0,0,1,0,2,1,3,6,Typ,0,Attchd,RFn,1,3,3,Y,0,0,4,WD,Family,135000,False,False,False,False,True,False,False,False,False,False,False,True,16,2398,0.162,1722,5,47.0,0,1,5.6,0,0,1,1,0,1
20,RL,79.0,8910,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,0.0,3,3,CBlock,3,3,1,0,GasA,5,Y,SBrkr,0,0,1,1,0,3,1,3,6,Typ,2,BuiltIn,Fin,2,3,3,Y,0,0,7,WD,Normal,159500,False,False,False,False,False,False,False,False,False,False,False,True,192,2388,0.13400673400673402,1849,47,52.0,0,0,5.999999999999999,1,0,1,1,0,1
160,RM,24.0,2016,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,Gable,CompShg,HdBoard,HdBoard,304.0,3,3,CBlock,3,3,0,630,GasA,3,Y,SBrkr,0,0,0,2,1,3,1,3,6,Typ,0,Detchd,Unf,2,3,3,Y,0,0,4,WD,Normal,106000,False,False,False,False,False,True,False,False,False,False,False,True,0,2372,0.6458333333333334,1302,37,37.0,0,0,5.0,0,0,1,1,1,1
60,RL,98.0,12256,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,362.0,4,3,PConc,5,3,2,431,GasA,5,Y,SBrkr,0,1,0,2,1,3,1,4,9,Typ,3,Attchd,RFn,2,3,3,Y,186,0,4,WD,Normal,325000,False,True,False,False,False,False,False,False,False,False,False,True,32,4797,0.2139360313315927,3654,15,16.0,0,1,7.1,1,0,1,1,1,1
20,RL,114.0,10357,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,0.0,4,3,PConc,4,3,1,172,GasA,4,Y,SBrkr,0,1,0,2,0,3,1,4,6,Typ,3,Attchd,Fin,2,3,3,Y,0,0,5,WD,Normal,179900,False,True,False,False,False,False,False,False,False,False,False,True,244,3071,0.13922950661388434,2180,16,17.0,0,1,6.3999999999999995,1,0,1,1,0,1
60,RL,168.0,23257,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,5,4,0,868,GasA,5,Y,SBrkr,0,0,0,2,1,3,1,4,9,Typ,4,BuiltIn,RFn,2,3,3,Y,0,0,9,New,Partial,274725,False,False,False,False,False,True,False,False,False,False,False,True,100,3311,0.08689856817302317,2021,0,0.0,1,0,6.3999999999999995,1,0,1,1,1,1
60,RL,,8063,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,0,924,GasA,5,Y,SBrkr,0,0,0,2,1,3,1,3,7,Typ,3,Attchd,RFn,2,3,3,Y,100,0,11,WD,Abnorml,181000,False,False,False,False,False,True,False,False,False,False,False,True,48,3077,0.20959940468808136,1690,7,7.0,0,0,5.699999999999999,1,0,1,1,1,1
20,RL,107.0,11362,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,42.0,4,3,PConc,5,3,1,797,GasA,5,Y,SBrkr,0,1,0,2,0,3,1,4,7,Typ,4,Attchd,Fin,3,3,3,Y,125,0,3,WD,Normal,280000,False,True,False,False,False,False,False,False,False,False,False,True,185,4534,0.16159126914275657,2875,4,5.0,0,1,7.1,1,0,1,1,0,1
60,RL,,8000,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,PConc,4,3,0,554,GasA,4,Y,SBrkr,0,1,0,2,1,3,1,3,8,Typ,3,Attchd,Fin,2,3,3,Y,224,0,6,WD,Normal,188000,False,True,False,False,False,False,False,False,False,False,False,True,84,2862,0.20725,1877,12,13.0,0,1,5.699999999999999,1,0,1,1,1,1
60,RL,80.0,10480,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Hip,CompShg,Plywood,Plywood,660.0,3,3,CBlock,3,3,0,400,GasA,3,Y,SBrkr,0,0,0,2,1,4,1,3,8,Typ,4,Attchd,RFn,2,3,3,Y,0,0,9,WD,Normal,205000,False,False,False,False,False,False,False,False,False,False,False,True,69,3250,0.18740458015267175,2367,32,32.0,0,0,6.699999999999999,1,0,1,1,1,1
20,RL,73.0,7100,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,0.0,3,3,CBlock,3,3,0,108,GasA,3,Y,FuseA,0,1,0,1,0,2,1,3,5,Typ,0,Detchd,Unf,1,3,3,Y,0,0,7,WD,Normal,129900,False,True,False,False,False,False,False,False,False,False,False,True,0,1940,0.11492957746478873,1524,49,49.0,0,0,5.6,0,0,1,1,0,1
20,RL,66.0,8923,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,0,365,GasA,4,Y,SBrkr,0,1,0,1,0,2,1,4,6,Typ,0,Attchd,Unf,1,3,3,Y,0,0,5,WD,Normal,134500,True,False,False,False,False,False,False,False,False,False,False,True,18,2256,0.11296649109044044,1651,1,54.0,0,1,5.6,0,0,1,1,0,1
20,RL,90.0,5400,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,0.0,3,4,CBlock,3,3,0,418,GasA,5,Y,SBrkr,0,0,0,1,0,2,1,4,4,Typ,0,Detchd,Unf,1,3,3,Y,0,0,8,WD,Normal,117000,False,False,False,False,True,False,False,False,False,False,False,True,0,1992,0.15425925925925926,1248,6,51.0,0,1,5.6,0,0,1,1,0,1
20,RL,93.0,12085,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,328.0,4,3,PConc,5,3,0,730,GasA,5,Y,SBrkr,0,1,0,2,0,3,1,5,7,Typ,4,Attchd,RFn,3,3,3,Y,0,0,11,New,Partial,318000,False,True,False,False,False,False,False,False,False,False,False,True,0,4396,0.14348365742656186,2738,0,0.0,1,0,7.1,1,0,1,1,0,1
80,RL,,7750,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Hip,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,0,55,GasA,5,Y,SBrkr,0,1,0,2,1,3,1,4,7,Typ,3,BuiltIn,Fin,2,3,3,Y,120,0,3,WD,Normal,184100,False,True,False,False,False,False,False,False,False,False,False,True,0,2354,0.1830967741935484,1772,7,7.0,0,0,7.1,1,0,1,1,1,1
20,RL,57.0,9764,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,3,3,0,192,GasA,5,Y,SBrkr,0,1,0,1,0,3,1,4,5,Typ,0,Attchd,RFn,2,3,3,Y,0,0,5,WD,Normal,130000,True,False,False,False,False,False,False,False,False,False,False,True,0,2238,0.09156083572306432,1596,5,41.0,0,1,5.6,0,0,1,1,0,1
80,RL,85.0,13825,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,0.0,3,4,CBlock,3,3,0,533,GasA,3,Y,SBrkr,0,0,1,1,0,3,1,3,6,Min2,0,BuiltIn,RFn,1,3,3,Y,280,0,12,WD,Normal,140000,False,False,False,False,False,True,False,False,False,False,False,True,34,2434,0.11580470162748643,1601,21,50.0,0,1,5.3,0,0,1,1,1,1
20,RL,70.0,7560,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,0.0,3,3,CBlock,3,3,0,671,GasA,3,Y,FuseA,0,0,0,1,0,3,1,3,6,Typ,0,Attchd,RFn,1,3,3,Y,140,0,7,WD,Normal,133700,False,False,True,False,False,False,False,False,False,False,False,True,252,2366,0.13756613756613756,1409,47,47.0,0,0,5.0,0,0,1,1,0,1
30,RM,59.0,8263,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,0.0,3,3,BrkTil,3,3,0,1012,GasA,3,Y,FuseA,0,0,0,1,0,2,1,3,6,Typ,4,Detchd,Unf,1,3,3,Y,0,0,5,WD,Normal,118400,False,False,False,False,False,True,False,False,False,False,False,True,134,2332,0.12247367784097786,1012,57,87.0,0,1,5.699999999999999,1,0,1,1,0,1
20,RL,84.0,10084,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,196.0,4,3,PConc,4,3,2,1528,GasA,5,Y,SBrkr,0,0,0,2,0,3,1,4,7,Typ,0,Attchd,RFn,3,3,3,Y,144,0,7,New,Partial,212900,False,True,False,False,False,False,False,False,False,False,False,True,20,3886,0.15390717969059897,1576,0,1.0,0,1,6.3999999999999995,0,0,1,1,0,1
20,RL,,8926,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,0.0,3,3,CBlock,3,3,0,672,GasA,5,Y,FuseA,0,0,0,1,0,3,1,3,5,Typ,0,Basment,Unf,1,3,3,Y,64,0,10,COD,Abnorml,112000,False,False,False,False,False,True,False,False,False,False,False,True,160,1920,0.10755097468070804,960,53,53.0,0,0,3.6999999999999997,0,0,1,1,0,1
20,RL,50.0,9405,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,0.0,3,5,CBlock,3,3,0,698,GasA,5,Y,SBrkr,0,0,1,1,0,2,1,3,4,Typ,0,,,0,0,0,Y,0,0,6,WD,Normal,118000,False,False,False,False,False,True,False,False,False,False,False,True,200,1396,0.07421584263689526,698,1,,0,1,6.199999999999999,0,0,0,1,0,1
80,RL,,9125,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,170.0,3,3,PConc,4,3,0,384,GasA,4,Y,SBrkr,0,0,0,2,1,3,1,4,7,Typ,3,Attchd,Fin,2,3,3,Y,100,0,7,WD,Normal,163900,False,False,False,False,False,True,False,False,False,False,False,True,25,2258,0.1624109589041096,1482,15,15.0,0,0,6.3999999999999995,1,0,1,1,1,1
20,RL,60.0,10434,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,0.0,3,3,CBlock,3,3,0,1005,GasA,3,Y,SBrkr,0,0,0,1,0,2,1,2,5,Typ,3,Detchd,Unf,2,2,2,Y,0,0,11,WD,Normal,115000,False,False,False,False,False,True,False,False,False,False,False,True,0,2682,0.09631972397929844,1005,54,32.0,0,0,4.3,1,0,1,1,0,1
